4
darknet-yolov3
Learning Rate: 0.001, Momentum: 0.9, Decay: 0.0005
Resizing
544
Loaded: 0.768239 seconds
Region 82 Avg IOU: 0.357203, Class: 0.709870, Obj: 0.903536, No Obj: 0.484862, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.060559, Class: 0.331971, Obj: 0.585316, No Obj: 0.490096, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.577933, .5R: -nan, .75R: -nan,  count: 0
15: 3027.677734, 5887.259766 avg, 0.000000 rate, 2124.872856 seconds, 960 images
Loaded: 0.000205 seconds
Region 82 Avg IOU: 0.067233, Class: 0.800595, Obj: 0.798852, No Obj: 0.484310, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.114517, Class: 0.601566, Obj: 0.667390, No Obj: 0.490790, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 106 Avg IOU: 0.163593, Class: 0.637008, Obj: 0.668099, No Obj: 0.566017, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.197191, Class: 0.494202, Obj: 0.093163, No Obj: 0.484294, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.069060, Class: 0.366785, Obj: 0.468553, No Obj: 0.489015, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.563928, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.485632, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.109088, Class: 0.305769, Obj: 0.521846, No Obj: 0.490961, .5R: 0.000000, .75R: 0.000000,  count: 16
Region 106 Avg IOU: 0.275392, Class: 0.104054, Obj: 0.439708, No Obj: 0.565362, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.516008, Class: 0.694389, Obj: 0.246370, No Obj: 0.485681, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.074338, Class: 0.333959, Obj: 0.673881, No Obj: 0.490102, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.272806, Class: 0.999882, Obj: 0.274653, No Obj: 0.565481, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.485627, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.141180, Class: 0.438446, Obj: 0.529544, No Obj: 0.490770, .5R: 0.000000, .75R: 0.000000,  count: 16
Region 106 Avg IOU: 0.017099, Class: 0.501587, Obj: 0.653712, No Obj: 0.566911, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.009066, Class: 0.390469, Obj: 0.347751, No Obj: 0.484403, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.222446, Class: 0.385158, Obj: 0.470310, No Obj: 0.490180, .5R: 0.142857, .75R: 0.000000,  count: 14
Region 106 Avg IOU: 0.152440, Class: 0.373278, Obj: 0.451881, No Obj: 0.560518, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 82 Avg IOU: 0.043685, Class: 0.584003, Obj: 0.479431, No Obj: 0.482556, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.148240, Class: 0.352029, Obj: 0.566690, No Obj: 0.488939, .5R: 0.050000, .75R: 0.000000,  count: 20
Region 106 Avg IOU: 0.174859, Class: 0.888964, Obj: 0.335843, No Obj: 0.564043, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.484378, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.095103, Class: 0.322310, Obj: 0.407242, No Obj: 0.490642, .5R: 0.000000, .75R: 0.000000,  count: 17
Region 106 Avg IOU: 0.066323, Class: 0.566402, Obj: 0.613128, No Obj: 0.560611, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483865, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.065244, Class: 0.396285, Obj: 0.749510, No Obj: 0.490149, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.060094, Class: 0.917774, Obj: 0.835790, No Obj: 0.566598, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.002806, Class: 0.337632, Obj: 0.644300, No Obj: 0.485852, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.086684, Class: 0.353181, Obj: 0.509342, No Obj: 0.489305, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 106 Avg IOU: 0.022639, Class: 0.782352, Obj: 0.838715, No Obj: 0.560986, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.484170, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.126858, Class: 0.313053, Obj: 0.511050, No Obj: 0.490341, .5R: 0.000000, .75R: 0.000000,  count: 19
Region 106 Avg IOU: 0.146552, Class: 0.421727, Obj: 0.696513, No Obj: 0.566175, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.485942, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.141912, Class: 0.363922, Obj: 0.498732, No Obj: 0.488620, .5R: 0.000000, .75R: 0.000000,  count: 18
Region 106 Avg IOU: 0.269615, Class: 0.223804, Obj: 0.461997, No Obj: 0.564312, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.203597, Class: 0.732455, Obj: 0.471348, No Obj: 0.486712, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.137373, Class: 0.355132, Obj: 0.572119, No Obj: 0.488780, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 106 Avg IOU: 0.008015, Class: 0.901111, Obj: 0.507891, No Obj: 0.563824, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.484891, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.128822, Class: 0.431798, Obj: 0.656975, No Obj: 0.489315, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.141546, Class: 0.263725, Obj: 0.393751, No Obj: 0.565926, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483939, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.163513, Class: 0.469461, Obj: 0.626237, No Obj: 0.489620, .5R: 0.055556, .75R: 0.000000,  count: 18
Region 106 Avg IOU: 0.053200, Class: 0.644060, Obj: 0.419540, No Obj: 0.564326, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.484853, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.105788, Class: 0.418603, Obj: 0.687789, No Obj: 0.490925, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 106 Avg IOU: 0.027302, Class: 0.212329, Obj: 0.446440, No Obj: 0.563881, .5R: 0.000000, .75R: 0.000000,  count: 2
16: 2916.845459, 5590.218262 avg, 0.000000 rate, 2134.577583 seconds, 1024 images
Loaded: 0.000369 seconds
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483372, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.076890, Class: 0.363576, Obj: 0.597862, No Obj: 0.486845, .5R: 0.000000, .75R: 0.000000,  count: 15
Region 106 Avg IOU: 0.057773, Class: 0.710853, Obj: 0.738071, No Obj: 0.546046, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.484046, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.101004, Class: 0.494045, Obj: 0.575568, No Obj: 0.487973, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 106 Avg IOU: 0.164382, Class: 0.765633, Obj: 0.462333, No Obj: 0.549785, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482394, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.091031, Class: 0.410917, Obj: 0.577512, No Obj: 0.486709, .5R: 0.000000, .75R: 0.000000,  count: 17
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.547645, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.269270, Class: 0.914795, Obj: 0.589017, No Obj: 0.485408, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.129639, Class: 0.387583, Obj: 0.528158, No Obj: 0.488837, .5R: 0.050000, .75R: 0.000000,  count: 20
Region 106 Avg IOU: 0.102035, Class: 0.250340, Obj: 0.755355, No Obj: 0.553456, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482181, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.149789, Class: 0.278988, Obj: 0.449313, No Obj: 0.487543, .5R: 0.000000, .75R: 0.000000,  count: 18
Region 106 Avg IOU: 0.086456, Class: 0.723374, Obj: 0.479662, No Obj: 0.550015, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.481604, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.109862, Class: 0.200798, Obj: 0.625076, No Obj: 0.488150, .5R: 0.076923, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.035962, Class: 0.498928, Obj: 0.568535, No Obj: 0.547223, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.484571, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.179244, Class: 0.455806, Obj: 0.478427, No Obj: 0.488729, .5R: 0.000000, .75R: 0.000000,  count: 18
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.546109, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.484136, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.095711, Class: 0.316958, Obj: 0.675780, No Obj: 0.488261, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 106 Avg IOU: 0.015837, Class: 0.849974, Obj: 0.686429, No Obj: 0.549211, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: 0.037304, Class: 0.427826, Obj: 0.445465, No Obj: 0.483092, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.058588, Class: 0.292942, Obj: 0.549075, No Obj: 0.488128, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 106 Avg IOU: 0.042812, Class: 0.682998, Obj: 0.471117, No Obj: 0.550829, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483453, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.112705, Class: 0.318145, Obj: 0.515399, No Obj: 0.487235, .5R: 0.000000, .75R: 0.000000,  count: 18
Region 106 Avg IOU: 0.144448, Class: 0.699823, Obj: 0.330475, No Obj: 0.548362, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482606, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.182168, Class: 0.269565, Obj: 0.399347, No Obj: 0.488255, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.186388, Class: 0.913876, Obj: 0.586020, No Obj: 0.547767, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482756, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.192594, Class: 0.402515, Obj: 0.637991, No Obj: 0.487961, .5R: 0.133333, .75R: 0.000000,  count: 15
Region 106 Avg IOU: 0.104814, Class: 0.976750, Obj: 0.730779, No Obj: 0.551026, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.065481, Class: 0.519739, Obj: 0.842607, No Obj: 0.480183, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.161572, Class: 0.414325, Obj: 0.568009, No Obj: 0.488824, .5R: 0.133333, .75R: 0.000000,  count: 15
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.549847, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483801, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.104609, Class: 0.322536, Obj: 0.528231, No Obj: 0.488052, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.120867, Class: 0.244792, Obj: 0.252346, No Obj: 0.551475, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482952, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.166159, Class: 0.402225, Obj: 0.466383, No Obj: 0.488844, .5R: 0.076923, .75R: 0.000000,  count: 13
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.550628, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.155389, Class: 0.609705, Obj: 0.509656, No Obj: 0.484489, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.163502, Class: 0.283816, Obj: 0.663363, No Obj: 0.487999, .5R: 0.076923, .75R: 0.000000,  count: 13
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.552550, .5R: -nan, .75R: -nan,  count: 0
17: 2784.718262, 5309.668457 avg, 0.000000 rate, 2127.336202 seconds, 1088 images
Loaded: 0.000099 seconds
Region 82 Avg IOU: 0.195013, Class: 0.524206, Obj: 0.327080, No Obj: 0.483230, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.101195, Class: 0.314990, Obj: 0.437678, No Obj: 0.487093, .5R: 0.000000, .75R: 0.000000,  count: 15
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.532074, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.092036, Class: 0.413499, Obj: 0.741076, No Obj: 0.485831, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.170854, Class: 0.486031, Obj: 0.637593, No Obj: 0.485950, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.531816, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.167963, Class: 0.672466, Obj: 0.410671, No Obj: 0.482548, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.184950, Class: 0.308213, Obj: 0.544863, No Obj: 0.485083, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 106 Avg IOU: 0.115997, Class: 0.755576, Obj: 0.502904, No Obj: 0.530937, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 82 Avg IOU: 0.076972, Class: 0.397078, Obj: 0.619505, No Obj: 0.484675, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.152528, Class: 0.404695, Obj: 0.528623, No Obj: 0.486176, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.149794, Class: 0.574134, Obj: 0.574226, No Obj: 0.531324, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482334, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.199079, Class: 0.387695, Obj: 0.539577, No Obj: 0.486396, .5R: 0.120000, .75R: 0.000000,  count: 25
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.528099, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.456720, Class: 0.456571, Obj: 0.483271, No Obj: 0.483907, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.160534, Class: 0.501104, Obj: 0.604318, No Obj: 0.486214, .5R: 0.055556, .75R: 0.000000,  count: 18
Region 106 Avg IOU: 0.032229, Class: 0.969954, Obj: 0.273633, No Obj: 0.530558, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483218, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.154628, Class: 0.400969, Obj: 0.541360, No Obj: 0.487243, .5R: 0.041667, .75R: 0.000000,  count: 24
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.530622, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483220, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.136722, Class: 0.475674, Obj: 0.542672, No Obj: 0.487481, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.531915, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.259630, Class: 0.765426, Obj: 0.733745, No Obj: 0.482639, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.178269, Class: 0.367187, Obj: 0.650257, No Obj: 0.485054, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 106 Avg IOU: 0.062300, Class: 0.963138, Obj: 0.998934, No Obj: 0.528237, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483419, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.158964, Class: 0.488184, Obj: 0.484072, No Obj: 0.487176, .5R: 0.000000, .75R: 0.000000,  count: 18
Region 106 Avg IOU: 0.299971, Class: 0.423191, Obj: 0.638123, No Obj: 0.532008, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.481980, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.068985, Class: 0.350126, Obj: 0.472754, No Obj: 0.486614, .5R: 0.000000, .75R: 0.000000,  count: 15
Region 106 Avg IOU: 0.152779, Class: 0.528448, Obj: 0.411246, No Obj: 0.530986, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 82 Avg IOU: 0.178707, Class: 0.343459, Obj: 0.810536, No Obj: 0.482734, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.195072, Class: 0.475640, Obj: 0.561865, No Obj: 0.486677, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.045038, Class: 0.229605, Obj: 0.197170, No Obj: 0.530723, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.479990, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.118998, Class: 0.424517, Obj: 0.645032, No Obj: 0.484147, .5R: 0.000000, .75R: 0.000000,  count: 15
Region 106 Avg IOU: 0.216297, Class: 0.556186, Obj: 0.504923, No Obj: 0.529818, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.483893, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.126227, Class: 0.344553, Obj: 0.528062, No Obj: 0.486844, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 106 Avg IOU: 0.093579, Class: 0.851006, Obj: 0.332710, No Obj: 0.526901, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.481794, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.186597, Class: 0.371816, Obj: 0.549020, No Obj: 0.486479, .5R: 0.100000, .75R: 0.000000,  count: 10
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.532860, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482362, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.122625, Class: 0.448240, Obj: 0.574469, No Obj: 0.485757, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.532338, .5R: -nan, .75R: -nan,  count: 0
18: 2623.386963, 5041.040527 avg, 0.000000 rate, 2130.357082 seconds, 1152 images
Loaded: 0.000113 seconds
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482716, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.095808, Class: 0.416324, Obj: 0.523237, No Obj: 0.483456, .5R: 0.000000, .75R: 0.000000,  count: 22
Region 106 Avg IOU: 0.091613, Class: 0.460528, Obj: 0.339515, No Obj: 0.507232, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.482241, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.180059, Class: 0.443027, Obj: 0.619974, No Obj: 0.485184, .5R: 0.166667, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.034342, Class: 0.896686, Obj: 0.038611, No Obj: 0.508492, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.070109, Class: 0.735763, Obj: 0.705697, No Obj: 0.479966, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.135099, Class: 0.273721, Obj: 0.650622, No Obj: 0.484268, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.508582, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.243915, Class: 0.363231, Obj: 0.286671, No Obj: 0.481854, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.128133, Class: 0.404126, Obj: 0.512993, No Obj: 0.483110, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 106 Avg IOU: 0.038002, Class: 0.549346, Obj: 0.528640, No Obj: 0.505686, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.074022, Class: 0.647936, Obj: 0.498073, No Obj: 0.483330, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.147207, Class: 0.415013, Obj: 0.447198, No Obj: 0.483178, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.506995, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.011439, Class: 0.320048, Obj: 0.320190, No Obj: 0.481507, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.100531, Class: 0.362135, Obj: 0.461042, No Obj: 0.484607, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 106 Avg IOU: 0.433063, Class: 0.389334, Obj: 0.285452, No Obj: 0.508846, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.090783, Class: 0.859052, Obj: 0.407368, No Obj: 0.480966, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.143018, Class: 0.369965, Obj: 0.488044, No Obj: 0.482951, .5R: 0.066667, .75R: 0.000000,  count: 15
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.504942, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.124640, Class: 0.811681, Obj: 0.085090, No Obj: 0.482223, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.140978, Class: 0.407457, Obj: 0.401713, No Obj: 0.482925, .5R: 0.090909, .75R: 0.090909,  count: 11
Region 106 Avg IOU: 0.016842, Class: 0.363969, Obj: 0.748640, No Obj: 0.505091, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.481256, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.133202, Class: 0.533744, Obj: 0.563296, No Obj: 0.483865, .5R: 0.000000, .75R: 0.000000,  count: 20
Region 106 Avg IOU: 0.218699, Class: 0.632014, Obj: 0.283942, No Obj: 0.507811, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.481102, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.056871, Class: 0.537254, Obj: 0.660260, No Obj: 0.483072, .5R: 0.000000, .75R: 0.000000,  count: 20
Region 106 Avg IOU: 0.161119, Class: 0.964755, Obj: 0.553449, No Obj: 0.506359, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.481515, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.138955, Class: 0.403170, Obj: 0.519061, No Obj: 0.484266, .5R: 0.055556, .75R: 0.000000,  count: 18
Region 106 Avg IOU: 0.203881, Class: 0.523632, Obj: 0.483375, No Obj: 0.507894, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.480316, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.170981, Class: 0.410575, Obj: 0.529499, No Obj: 0.484615, .5R: 0.076923, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.330449, Class: 0.721607, Obj: 0.238964, No Obj: 0.507389, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.006036, Class: 0.667089, Obj: 0.496127, No Obj: 0.481344, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.114513, Class: 0.468309, Obj: 0.484279, No Obj: 0.483103, .5R: 0.000000, .75R: 0.000000,  count: 16
Region 106 Avg IOU: 0.288159, Class: 0.917935, Obj: 0.495150, No Obj: 0.506874, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.481128, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.149563, Class: 0.326914, Obj: 0.506487, No Obj: 0.484098, .5R: 0.066667, .75R: 0.000000,  count: 15
Region 106 Avg IOU: 0.289591, Class: 0.564792, Obj: 0.352144, No Obj: 0.507230, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.480501, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.075297, Class: 0.274666, Obj: 0.591413, No Obj: 0.483237, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 106 Avg IOU: 0.064119, Class: 0.614717, Obj: 0.483014, No Obj: 0.507825, .5R: 0.000000, .75R: 0.000000,  count: 3
